c,t,17429,0.984133258
60.128161,18.643501,611,0.034500282
36.204824,138.252924,610,0.034443817
39.0017772,-76.6874671,610,0.034443817
37.7749295,-122.4194155,609,0.034387352
r,e,608,0.034330887
,,608,0.034330887
47.2692124,11.4041024,608,0.034330887
51.5112139,-0.1198244,607,0.034274421
41.87194,12.56738,606,0.034217956
53.5510846,9.9936818,602,0.033992095
t,.,600,0.033879164
57.70887,11.97456,598,0.033766234
,,598,0.033766234
a,m,596,0.033653303
37.09024,-95.712891,596,0.033653303
e,l,596,0.033653303
32.7801399,-96.8004511,595,0.033596838
59.9395237,30.3120206,593,0.033483907
40.0149856,-105.2705456,591,0.033370977
50.4501,30.5234,590,0.033314512
37.8715926,-122.272747,590,0.033314512
24.880182,102.832861,589,0.033258046
35.7795897,-78.6381787,589,0.033258046
e,l,589,0.033258046
31.9685988,-99.9018131,588,0.033201581
41.079273,-85.1393513,585,0.033032185
57.70887,11.97456,584,0.03297572
12.9715987,77.5945627,583,0.032919255
22.396428,114.109497,583,0.032919255
51.5112139,-0.1198244,580,0.032749859
r,i,576,0.032523998
-6.9147444,107.6098111,575,0.032467532
42.9,71.3666667,574,0.032411067
51.5112139,-0.1198244,573,0.032354602
43.16103,-77.6109219,572,0.032298137
52.406374,16.9251681,570,0.032185206
43.0972174,-89.5042876,569,0.032128741
52.486243,-1.890401,569,0.032128741
60.128161,18.643501,567,0.03201581
57.70887,11.97456,567,0.03201581
,,565,0.03190288
32.162413,34.844675,564,0.031846414
41.3850639,2.1734035,564,0.031846414
-25.274398,133.775136,563,0.031789949
52.406374,16.9251681,562,0.031733484
37.7749295,-122.4194155,562,0.031733484
u,r,559,0.031564088
r,o,558,0.031507623
37.7749295,-122.4194155,555,0.031338227
i,l,555,0.031338227
46.9929793,6.9319325,555,0.031338227
31.9685988,-99.9018131,554,0.031281762
53.5510846,9.9936818,554,0.031281762
37.4418834,-122.1430195,552,0.031168831
37.7749295,-122.4194155,551,0.031112366
50.73743,7.0982068,551,0.031112366
55.6760968,12.5683371,550,0.031055901
r,a,550,0.031055901
54.3520252,18.6466384,550,0.031055901
52.132633,5.291266,549,0.030999435
41.3850639,2.1734035,549,0.030999435
40.0583238,-74.4056612,548,0.03094297
43.3594444,-73.6569444,544,0.030717109
47.3686498,8.5391825,544,0.030717109
a,n,543,0.030660644
53.5510846,9.9936818,542,0.030604178
60.712888,28.752076,542,0.030604178
35.732652,-78.8502856,541,0.030547713
a,l,541,0.030547713
F,M,540,0.030491248
44.0234,-92.46295,539,0.030434783
52.519171,13.4060912,538,0.030378317
,,538,0.030378317
33.7489954,-84.3879824,537,0.030321852
55.378051,-3.435973,535,0.030208922
43.7844397,-88.7878678,535,0.030208922
37.09024,-95.712891,534,0.030152456
41.709981,44.792998,533,0.030095991
45.1,15.2,533,0.030095991
a,s,533,0.030095991
45.5086699,-73.5539925,533,0.030095991
52.406374,16.9251681,531,0.02998306
54.9887422,73.3692654,531,0.02998306
46.227638,2.213749,531,0.02998306
30.274085,120.15507,529,0.02987013
56.26392,9.501785,529,0.02987013
i,a,529,0.02987013
51.5112139,-0.1198244,528,0.029813665
u,r,526,0.029700734
a, ,525,0.029644269
60.128161,18.643501,524,0.029587804
37.566535,126.9779692,521,0.029418408
48.1367203,11.576754,521,0.029418408
s,i,520,0.029361942
o,p,519,0.029305477
Ã,¼,519,0.029305477
,,519,0.029305477
m,s,517,0.029192547
a,n,515,0.029079616
35.6894875,139.6917064,513,0.028966685
55.378051,-3.435973,512,0.02891022
51.165691,10.451526,511,0.028853755
51.5112139,-0.1198244,510,0.02879729
r,i,509,0.028740824
s,n,509,0.028740824
-40.900557,174.885971,507,0.028627894
-34.6037232,-58.3815931,507,0.028627894
57.70887,11.97456,507,0.028627894
37.3393857,-121.8949555,507,0.028627894
59.9395237,30.3120206,506,0.028571429
38.268215,140.8693558,506,0.028571429
40.0583238,-74.4056612,506,0.028571429
55.953252,-3.188267,505,0.028514963
56.2067096,95.7056165,502,0.028345567
32.066158,34.777819,501,0.028289102
49.009148,8.3799444,500,0.028232637
28.5383355,-81.3792365,500,0.028232637
46.227638,2.213749,498,0.028119706
48.1367203,11.576754,498,0.028119706
37.7749295,-122.4194155,498,0.028119706
50.7753455,6.0838868,498,0.028119706
o,n,497,0.028063241
51.5112139,-0.1198244,496,0.028006776
v,e,495,0.027950311
52.132633,5.291266,495,0.027950311
a,,494,0.027893845
21.0333333,105.85,494,0.027893845
-25.274398,133.775136,494,0.027893845
r,u,494,0.027893845
a,n,493,0.02783738
51.165691,10.451526,493,0.02783738
29.8832749,-97.9413941,491,0.027724449
a,n,491,0.027724449
55.378051,-3.435973,491,0.027724449
21.0333333,105.85,490,0.027667984
,,489,0.027611519
34.0522342,-118.2436849,488,0.027555054
r,o,487,0.027498588
13.060422,80.249583,486,0.027442123
40.7275043,-73.9800645,486,0.027442123
51.165691,10.451526,486,0.027442123
o,n,486,0.027442123
45.5086699,-73.5539925,484,0.027329193
51.165691,10.451526,483,0.027272727
46.5199617,6.6335971,483,0.027272727
o,n,482,0.027216262
50.4501,30.5234,481,0.027159797
41.3850639,2.1734035,481,0.027159797
41.4475686,-71.524667,480,0.027103331
42.3584308,-71.0597732,480,0.027103331
a,r,479,0.027046866
43.16103,-77.6109219,477,0.026933936
50.62925,3.057256,476,0.02687747
46.227638,2.213749,475,0.026821005
34.0489281,-111.0937311,474,0.02676454
34.0286226,-117.8103367,473,0.026708075
44.4325,26.1038889,473,0.026708075
28.5383355,-81.3792365,473,0.026708075
50.0755381,14.4378005,473,0.026708075
30.267153,-97.7430608,473,0.026708075
45.5086699,-73.5539925,472,0.026651609
37.3393857,-121.8949555,471,0.026595144
43.580418,7.125102,470,0.026538679
46.0035,8.95119,470,0.026538679
59.9395237,30.3120206,469,0.026482213
39.2903848,-76.6121893,469,0.026482213
46.5199617,6.6335971,468,0.026425748
a,y,468,0.026425748
45.764043,4.835659,468,0.026425748
m,s,467,0.026369283
Ã,£,467,0.026369283
48.1367203,11.576754,466,0.026312818
56.130366,-106.346771,466,0.026312818
35.7795897,-78.6381787,466,0.026312818
o,r,465,0.026256352
52.3702157,4.8951679,464,0.026199887
44.4325,26.1038889,464,0.026199887
12.9715987,77.5945627,464,0.026199887
t,o,464,0.026199887
37.566535,126.9779692,463,0.026143422
u,e,463,0.026143422
47.516231,14.550072,462,0.026086957
43.2566901,-2.9240616,462,0.026086957
32.251066,-111.017931,462,0.026086957
u,a,462,0.026086957
46.9479222,7.4446085,462,0.026086957
31.230393,121.473704,461,0.026030491
37.7749295,-122.4194155,461,0.026030491
54.978252,-1.61778,461,0.026030491
39.90403,116.407526,461,0.026030491
u,r,460,0.025974026
48.379433,31.16558,459,0.025917561
35.6869752,-105.937799,458,0.025861095
35.9940329,-78.898619,457,0.02580463
y,d,456,0.025748165
47.3536817,19.0970722,455,0.0256917
60.472024,8.468946,454,0.025635234
34.0202894,-117.8653386,452,0.025522304
52.406374,16.9251681,451,0.025465839
r,a,450,0.025409373
,,450,0.025409373
42.85743,-72.6032199,450,0.025409373
40.7143528,-74.0059731,450,0.025409373
r,a,450,0.025409373
22.396428,114.109497,450,0.025409373
37.566535,126.9779692,450,0.025409373
37.566535,126.9779692,449,0.025352908
51.0504088,13.7372621,449,0.025352908
42.3584308,-71.0597732,446,0.025183512
49.1950602,16.6068371,445,0.025127047
48.856614,2.3522219,445,0.025127047
31.9685988,-99.9018131,444,0.025070582
45.764043,4.835659,444,0.025070582
49.9935,36.230383,444,0.025070582
53.8658856,10.6870959,443,0.025014116
50.0755381,14.4378005,443,0.025014116
u,e,443,0.025014116
n, ,442,0.024957651
37.8393332,-84.2700179,441,0.024901186
-32.522779,-55.765835,441,0.024901186
47.516231,14.550072,441,0.024901186
43.4511771,-80.4983509,441,0.024901186
51.0504088,13.7372621,441,0.024901186
39.952335,-75.163789,440,0.02484472
37.7749295,-122.4194155,439,0.024788255
o,r,437,0.024675325
51.890513,5.434781,436,0.024618859
53.5170003,10.2443392,436,0.024618859
35.5138298,24.0180367,435,0.024562394
a,m,435,0.024562394
41.6883646,-93.7925199,435,0.024562394
48.2081743,16.3738189,435,0.024562394
59.9138688,10.7522454,434,0.024505929
44.4325,26.1038889,433,0.024449464
12.9715987,77.5945627,433,0.024449464
51.165691,10.451526,432,0.024392998
37.7749295,-122.4194155,432,0.024392998
52.519171,13.4060912,431,0.024336533
a,r,431,0.024336533
44.8271951,-89.1695568,431,0.024336533
43.332412,5.11057,431,0.024336533
a,m,431,0.024336533
48.379433,31.16558,430,0.024280068
51.4344079,6.7623293,430,0.024280068
42.4072107,-71.3824374,429,0.024223602
41.8781136,-87.6297982,429,0.024223602
51.165691,10.451526,428,0.024167137
50.360025,7.589907,428,0.024167137
j,b,427,0.024110672
o,n,426,0.024054207
37.2707022,-76.7074571,424,0.023941276
41.3850639,2.1734035,424,0.023941276
48.113475,-1.675708,423,0.023884811
,,422,0.023828346
40.0149856,-105.2705456,421,0.02377188
47.6739881,-122.121512,421,0.02377188
53.709807,27.953389,421,0.02377188
n,t,420,0.023715415
l,i,420,0.023715415
53.544389,-113.4909267,420,0.023715415
48.1367203,11.576754,419,0.02365895
47.6062095,-122.3320708,418,0.023602484
37.7749295,-122.4194155,417,0.023546019
S,A,416,0.023489554
46.9929793,6.9319325,415,0.023433089
50.0646501,19.9449799,415,0.023433089
51.2277411,6.7734556,415,0.023433089
45.5234515,-122.6762071,414,0.023376623
35.5950581,-82.5514869,414,0.023376623
o,n,414,0.023376623
64.135338,-21.89521,414,0.023376623
47.6779496,9.1732384,414,0.023376623
32.7801399,-96.8004511,414,0.023376623
y,d,414,0.023376623
a,l,413,0.023320158
u,e,413,0.023320158
22.396428,114.109497,413,0.023320158
55.1802364,50.7263945,413,0.023320158
i,e,412,0.023263693
u,e,412,0.023263693
43.610769,3.876716,412,0.023263693
51.165691,10.451526,411,0.023207228
59.4369608,24.7535746,410,0.023150762
-22.9035393,-43.2095869,410,0.023150762
48.8940624,9.195464,410,0.023150762
45.8130293,15.9778949,410,0.023150762
61.92411,25.748151,410,0.023150762
38.268215,140.8693558,410,0.023150762
t,o,408,0.023037832
-32.9507408,-60.6665001,408,0.023037832
40.7143528,-74.0059731,407,0.022981366
30.4382559,-84.2807329,407,0.022981366
46.227638,2.213749,407,0.022981366
34.0522342,-118.2436849,406,0.022924901
31.046051,34.851612,405,0.022868436
e,l,405,0.022868436
46.227638,2.213749,405,0.022868436
48.2081743,16.3738189,405,0.022868436
37.09024,-95.712891,405,0.022868436
59.9395237,30.3120206,404,0.022811971
r,o,404,0.022811971
47.6062095,-122.3320708,403,0.022755505
47.557421,7.5925727,403,0.022755505
38.5815719,-121.4943996,403,0.022755505
34.4208305,-119.6981901,403,0.022755505
49.1950602,16.6068371,402,0.02269904
30.267153,-97.7430608,402,0.02269904
a,l,402,0.02269904
50.62925,3.057256,402,0.02269904
m,e,401,0.022642575
u,n,401,0.022642575
59.9395237,30.3120206,400,0.02258611
e,x,400,0.02258611
48.2081743,16.3738189,399,0.022529644
37.3852183,-122.1141298,399,0.022529644
47.497912,19.040235,398,0.022473179
46.2833333,-96.0666667,398,0.022473179
51.165691,10.451526,398,0.022473179
51.810034,4.664591,397,0.022416714
,,396,0.022360248
55.864237,-4.251806,396,0.022360248
o,n,396,0.022360248
o,m,396,0.022360248
38.7252993,-9.1500364,396,0.022360248
53.544389,-113.4909267,395,0.022303783
47.6062095,-122.3320708,395,0.022303783
37.09024,-95.712891,393,0.022190853
r,Ã,392,0.022134387
48.856614,2.3522219,392,0.022134387
52.519171,13.4060912,392,0.022134387
,,392,0.022134387
45.188529,5.724524,392,0.022134387
37.7749295,-122.4194155,391,0.022077922
12.9715987,77.5945627,390,0.022021457
-14.235004,-51.92528,390,0.022021457
,,389,0.021964992
55.953252,-3.188267,389,0.021964992
41.87194,12.56738,389,0.021964992
a,r,388,0.021908526
39.737567,-104.9847179,388,0.021908526
60.128161,18.643501,387,0.021852061
50.503887,4.469936,387,0.021852061
u,e,387,0.021852061
12.9715987,77.5945627,385,0.02173913
36.778261,-119.4179324,385,0.02173913
50.0755381,14.4378005,384,0.021682665
59.32893,18.06491,384,0.021682665
30.267153,-97.7430608,384,0.021682665
37.8393332,-84.2700179,383,0.0216262
52.3941887,13.072691,383,0.0216262
48.413522,11.470277,382,0.021569735
37.7749295,-122.4194155,381,0.021513269
43.0620958,141.3543763,381,0.021513269
40.1105875,-88.2072697,381,0.021513269
47.6062095,-122.3320708,380,0.021456804
12.9715987,77.5945627,380,0.021456804
37.8715926,-122.272747,380,0.021456804
a,r,379,0.021400339
37.4852152,-122.2363548,379,0.021400339
43.434311,-80.4777469,379,0.021400339
37.7749295,-122.4194155,378,0.021343874
34.0522342,-118.2436849,378,0.021343874
a,r,378,0.021343874
o,n,377,0.021287408
